label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
angry,-507.72543,67.510284,-8.062427,10.919527,0.58679765,-4.062383,-5.727959,-6.787643,-13.411735,-2.6525311,-2.7265396,-7.3493934,5.0514874,-3.896679,-2.5886748,2.9503229,-9.58812,-2.5534456,-1.278112,-3.762564,-2.0519814,-2.2294142,-1.1498711,-1.7579608,-4.670689,-0.83419895,-3.5526063,-0.30814907,-1.2586366,0.22356921,-2.1770964,-0.16673175,-2.613456,1.7078032,-0.744955,2.812951,1.068107,1.960302,1.0238492,4.8030252,-0.011896961,-0.017052487,-0.017945888,-0.019919263,-0.023134317,-0.027195647,-0.03127317,-0.034564864,-0.03673213,-0.037962202,-0.038630508,-0.03886862,-0.03841579,-0.03688113,-0.034181304,-0.03076647,-0.027417248,-0.024762083,-0.022903679,-0.021451904,-0.019929217,-0.018201783,-0.016579531,-0.015513032,-0.015157442,-0.015182383,-0.014994957,-0.0141859185,-0.012824934,-0.011357943,-0.010200788,-0.009380142,-0.008529251,-0.0072405343,-0.00547396,-0.0036649492,-0.0024361,-0.0021418182,-0.0026198926,-0.0033436352,-0.010840064,-0.014916328,-0.013505209,-0.010784717,-0.006704586,-0.0017400943,0.003234941,0.0073848064,0.010320413,0.012164962,0.013249616,0.013718472,0.013386115,0.011964783,0.009450534,0.0063168784,0.0033215086,0.0010623285,-0.0003633606,-0.0013254487,-0.0022868486,-0.003403866,-0.004427679,-0.0049736537,-0.0049137445,-0.004548032,-0.0044042827,-0.0048351428,-0.0057548606,-0.006737169,-0.0073888022,-0.00767778,-0.007937707,-0.008545407,-0.009547713,-0.010559267,-0.01102244,-0.010619177,-0.009496515,-0.00812982
angry,-524.1646,64.252464,-6.500316,13.136901,4.9687576,-2.5035024,-6.6158843,-5.843118,-19.646118,-2.3397899,-3.3041067,-8.523421,5.3628745,-2.5597856,-4.027026,1.1988046,-8.78822,-2.461271,-2.5754302,-3.294197,-2.9176805,-1.9794711,-1.3884135,-1.0657262,-4.8193297,-0.33683375,-3.3010767,-2.4675047,-1.807358,-0.87064743,-1.7100778,-1.0637661,-3.368135,0.38569924,-2.3429656,0.7017321,-0.8851885,-1.5967071,-4.6767826,-2.747649,-0.018747743,-0.026453463,-0.026267687,-0.025941309,-0.025467213,-0.024862075,-0.02417566,-0.023487719,-0.022890989,-0.022467645,-0.022265647,-0.022287607,-0.022493219,-0.022816515,-0.02318912,-0.023561308,-0.023911612,-0.024241943,-0.02456187,-0.024868725,-0.025133781,-0.02530052,-0.025296133,-0.025051504,-0.024521358,-0.02369497,-0.022596026,-0.021268077,-0.019756686,-0.018094147,-0.016295178,-0.01436514,-0.012317313,-0.010191313,-0.008062005,-0.0060361624,-0.0042336634,-0.002761066,-0.0016869068,-0.0010272722,-0.032264613,-0.045249376,-0.044144757,-0.042410485,-0.040177394,-0.03758132,-0.03473877,-0.0317362,-0.028635947,-0.025492353,-0.022370735,-0.019356227,-0.016549842,-0.014051294,-0.0119358795,-0.0102368,-0.008939755,-0.007994294,-0.007335492,-0.0069098594,-0.0066915033,-0.006683914,-0.0069051892,-0.0073647024,-0.008040528,-0.00886896,-0.009750402,-0.010571281,-0.011232348,-0.011672858,-0.011881111,-0.011887666,-0.011744996,-0.011502771,-0.011189352,-0.010807098,-0.010342284,-0.009784178,-0.009143396,-0.00846018
angry,-518.0317,58.261993,-9.1243305,10.084375,0.77484024,-4.291146,-8.2705555,-9.282375,-17.966423,-4.2543244,-4.078182,-9.496347,2.9818125,-4.1392407,-4.680389,1.4882599,-9.513561,-2.9172769,-1.1381187,-3.6422017,-2.467883,-2.7791145,-2.3717825,-3.7037394,-6.039665,-0.5503732,-5.2401795,-2.9685128,-2.0511975,-2.522474,-2.2672076,-1.0754298,-2.6693041,0.5245836,0.28500578,1.5325843,-0.0152428625,1.2873998,-1.3410394,3.2896156,-0.08254732,-0.08567228,-0.023001878,0.016742032,0.01703004,0.0076179514,0.017248727,0.039038938,0.047712743,0.034404952,0.0123569425,-0.003100513,-0.007481263,-0.0035125054,0.0035382747,0.0057726623,-0.0030362462,-0.019493567,-0.03233004,-0.034842484,-0.031383578,-0.029606367,-0.031241862,-0.033617448,-0.035503466,-0.03669847,-0.035035208,-0.029121282,-0.02244734,-0.019789215,-0.020379115,-0.019538542,-0.01665097,-0.015960507,-0.01862457,-0.019832442,-0.016466169,-0.012362231,-0.011751422,-0.011705037,0.05378966,0.052991692,0.007609937,-0.018230816,-0.013564969,-0.0029267182,-0.007583072,-0.020088134,-0.021166777,-0.007143893,0.00941504,0.018134687,0.018876107,0.014810968,0.007938006,0.0021581412,0.0026571045,0.009281063,0.0154993795,0.016326211,0.013390248,0.01047596,0.008438857,0.007072944,0.0077102063,0.010137059,0.010230897,0.0052077174,-0.0009327299,-0.002000714,0.0015933,0.0037120297,0.0018527946,0.00017407672,0.002023511,0.0047996407,0.0050262953,0.0040045246,0.004397182,0.004594895
angry,-213.28499,36.297073,-25.384531,-3.3703718,-19.433128,-10.477263,-20.755325,-10.067192,-17.781456,-8.205477,-1.6056697,-11.208254,-6.242962,-2.1379507,-15.6255865,-4.746694,-14.744436,-9.042321,-0.6046375,6.942553,15.1778145,21.354483,14.512406,7.4904165,3.540036,8.935793,1.8495493,8.1083,1.2670326,3.2202604,3.417326,6.6934323,0.3767455,3.8190403,-3.6597738,4.0717278,2.2471602,1.4077932,0.39978766,7.142683,-3.0190248,0.083247855,0.42842096,-0.29782566,0.14955972,0.14447439,0.038000897,0.3273266,0.19153625,-0.117680244,-0.03255786,0.115111195,-0.12653185,-0.13327107,0.08525451,-0.22357191,-0.1734235,-0.019060085,-0.03705899,0.055418897,0.046544835,0.064655796,0.008167851,-0.18015566,0.027024787,-0.005483919,0.06858036,-0.021122538,-0.047042098,-0.14740717,-0.033387408,0.09779777,0.1601429,-0.07852083,-0.09416728,-0.124478,0.015069764,0.10917932,0.075726636,0.037921056,-1.7527647,-0.6494815,-0.052069474,0.06325712,0.016845714,0.08589354,0.18237673,0.13429357,0.03873043,0.07375268,0.014938219,0.017012749,-0.040444907,-0.0014171755,0.12686844,0.06396557,-0.0075275353,0.087159954,0.03089201,0.13569564,0.086823516,0.02407852,-0.008800038,-0.05699542,-0.07459438,-0.07525706,0.0127229085,-0.037247654,0.015648974,-0.024597887,0.0007856098,-0.03648213,0.0083372025,-0.025544921,-0.03612832,-0.035613433,-0.03467144,-0.000705418,0.057258047,0.0036982165
angry,-405.9414,40.361515,-5.1439195,7.291623,-0.29296514,-7.7124023,-7.088985,-0.24104638,-8.754432,-0.6505047,-0.30984676,-6.119231,0.44305152,-0.18881087,-5.7380633,1.479363,-6.317826,-4.0031137,-0.99354357,-2.6953497,-2.220878,2.541352,-0.37245536,2.164342,2.61438,5.0030336,1.6781049,4.56848,2.0794685,4.304849,5.2689533,4.9842086,2.8524444,3.9715195,1.1673882,4.2567534,3.7215328,4.207934,3.045785,3.7581332,-0.0013596478,-0.0019222259,-0.0019191517,-0.0019139458,-0.001906754,-0.0018973856,-0.0018860312,-0.0018725732,-0.001857062,-0.0018394133,-0.0018196667,-0.0017978444,-0.0017739156,-0.0017478858,-0.0017197329,-0.0016894902,-0.0016571494,-0.00162266,-0.0015860291,-0.001547286,-0.0015064689,-0.0014634833,-0.0014184166,-0.0013712322,-0.0013219637,-0.0012705901,-0.0012171521,-0.0011616482,-0.0011041269,-0.0010445482,-0.0009830026,-0.0009195075,-0.00085405464,-0.00078673643,-0.00071755296,-0.0006465463,-0.000573809,-0.00049934385,-0.0004232182,-0.00034552463,-0.0013093387,-0.0018533034,-0.0018583634,-0.0018668287,-0.0018785842,-0.0018936438,-0.001911995,-0.0019335803,-0.0019583392,-0.0019862063,-0.0020171024,-0.0020509674,-0.0020877137,-0.0021272253,-0.002169432,-0.0022142143,-0.0022614591,-0.00231106,-0.002362871,-0.0024167874,-0.002472646,-0.0025303462,-0.002589688,-0.0026505697,-0.0027128248,-0.0027763017,-0.0028408428,-0.0029063001,-0.0029725018,-0.0030392646,-0.003106468,-0.003173918,-0.00324145,-0.0033089132,-0.0033761542,-0.003442955,-0.0035092242,-0.003574778,-0.0036394456,-0.0037030815
angry,-327.08774,33.69912,-18.436008,-4.49208,-13.665968,-5.2270656,-16.122606,-7.9223666,-15.332633,-6.489284,0.39407143,-5.690288,-1.3874166,-2.8110356,-11.18165,-3.3569167,-12.738807,-5.937135,-3.583853,-1.6136056,2.4668279,9.553879,7.6496115,9.725218,8.024751,11.028616,4.6425347,4.9823337,0.40044835,3.8931,3.1044338,4.696662,2.2192197,4.046021,0.81246537,3.1624393,2.8028247,2.5086997,-1.476012,1.0701659,-2.3053172,-0.60448235,0.22821946,-0.17579405,-0.06353644,0.0079207765,0.09413176,0.27568015,0.29261392,0.15889251,-0.077093996,0.059295278,0.0024807453,0.037115436,0.0827621,0.02230491,0.09091621,0.12830459,0.06547136,0.2723055,0.33842304,0.14056303,0.078257255,-0.18231335,-0.32778057,-0.18702081,-0.028766619,0.014466362,-0.038049687,-0.079194374,-0.13033293,-0.031701017,0.026195738,0.005747012,-0.016325848,-0.12038274,0.03427608,0.0065288073,0.062196784,0.071493395,-1.2603228,-0.10777191,0.32932433,0.23580071,0.27937654,0.09002996,0.06477136,0.035755675,0.18823276,0.060756378,-0.04700468,0.06690495,-0.024531348,0.020527134,0.087362714,-0.020877343,0.12608849,0.12454306,0.070037074,0.13488999,0.04696395,-0.06228534,-0.1702138,-0.17705682,-0.18781154,-0.010033616,0.070295826,0.07074351,-0.012679598,-0.111517176,-0.043215964,0.049229946,0.016857294,-0.0040290738,-0.057124775,0.02973157,0.040560503,-0.01209572,0.03062391,0.11185535
angry,-201.29533,17.17106,-29.097567,-14.008206,-30.787678,-7.637087,-22.042757,-10.630462,-15.482446,-10.032514,-1.0192738,-8.987248,-10.482738,-9.036101,-17.720263,-13.454136,-10.917119,7.3583536,13.519042,20.12078,17.312817,8.433346,1.5593345,-0.5439145,0.46613964,5.984363,-2.9246385,2.5174854,-1.3880721,4.9515343,-4.203748,-2.3434803,-3.7498958,7.319563,5.637864,7.021378,5.0548315,7.52409,-0.98830265,-1.2812061,-0.0655211,-0.099628486,-0.33227468,-0.30729452,-0.23861223,-0.14270212,0.09636878,0.1817556,0.012378229,0.0072023114,0.04025047,0.13504839,-0.035796143,-0.11284006,-0.027328113,-0.04904065,-0.063588925,0.09967759,0.13172537,0.09255417,0.27475613,0.19005969,0.1597059,0.096054755,0.004664944,-0.031272765,-0.00043321442,0.048149794,0.09948223,0.038105622,-0.039138637,-0.018695327,0.04821378,0.06279773,0.124196924,0.02871746,0.028444184,0.076506265,-0.02180287,-0.012224204,-0.5369346,-0.22207578,-0.19338463,6.600258e-05,-0.12937011,-0.13837756,0.013673274,0.14705908,0.054191228,0.091050506,0.009977592,0.08741989,0.055790495,-0.033954278,0.053512406,0.052418355,-0.029480476,0.042858556,0.033117853,-0.0018167507,0.1174546,0.0005808863,0.03257001,-0.096111804,-0.10468886,-0.068185836,0.0134159075,0.05110247,0.02332538,-0.059800893,-0.04582564,-0.03648324,0.0067638755,-0.031958666,-0.08427482,-0.10652004,0.0023957673,0.059410624,0.0007995293,-0.03255369
fearful,-668.519,58.631416,5.5434165,10.919979,8.259201,1.4753646,-6.5791435,-0.8837388,-3.7905645,0.10362461,0.73169166,-4.957301,2.3655367,1.0027049,-0.7351812,2.510984,-3.3575373,-0.49597472,2.2555742,-0.14234492,-2.7753744,1.1471456,-1.973988,-0.58185583,-1.2733259,0.91465825,-0.23798725,0.9712964,-1.6364133,1.3088822,-0.48481193,0.12328124,-1.5387533,1.3811753,-0.83053476,1.5648469,-1.3873973,-0.25941473,-1.5254228,0.60843754,-0.007739097,-0.010741502,-0.010188073,-0.009445451,-0.008723676,-0.008218482,-0.008052204,-0.008240394,-0.008691457,-0.009239387,-0.009694524,-0.00989799,-0.009759588,-0.009271286,-0.008495145,-0.007532805,-0.0064907335,-0.005452864,-0.0044687614,-0.0035578813,-0.0027245004,-0.0019746237,-0.0013266504,-0.0008119792,-0.00046651438,-0.00031768158,-0.00037411228,-0.0006214911,-0.0010275077,-0.0015510134,-0.002153013,-0.0028025755,-0.003477484,-0.004160065,-0.004830342,-0.0054651024,-0.006041255,-0.0065450333,-0.0069828536,-0.0073873196,0.0152154565,0.02121967,0.02038607,0.019184738,0.017841827,0.016580977,0.015566997,0.014871258,0.014468141,0.014260039,0.014121264,0.013943166,0.013666846,0.013293937,0.012874699,0.012481234,0.012176961,0.011993837,0.011925042,0.011931621,0.0119599495,0.0119606,0.011901371,0.011770818,0.011572443,0.011314757,0.011002032,0.010630732,0.010192536,0.009681076,0.009099625,0.008463694,0.0077988394,0.0071329623,0.0064897016,0.0058830436,0.0053196307,0.0048059337,0.0043575466,0.004004907
fearful,-701.26404,53.45406,11.73071,14.214981,9.113017,5.0550976,-1.995585,2.0601182,0.7770841,1.9202043,2.5396738,-1.4616525,2.2907407,0.8448459,0.987009,3.5887575,-1.6406637,1.278523,1.9349557,1.6140119,-1.3989539,0.76215285,-1.1161389,-0.7268405,-2.4242322,1.5851172,-1.066654,1.4976497,-0.1496591,1.2627844,-0.09156614,-0.70673114,-0.4083204,1.8267832,0.95459026,2.7692475,0.28560922,0.8965984,-0.74219954,1.2898499,-0.004241275,-0.005432185,-0.0049653295,-0.005532529,-0.0063558705,-0.0072394046,-0.008007975,-0.007959227,-0.0072984938,-0.006506349,-0.0062589436,-0.007774854,-0.010313445,-0.011660632,-0.011577864,-0.010734578,-0.009171152,-0.0076967436,-0.0069768657,-0.0065047513,-0.0059087505,-0.0048834495,-0.0036672293,-0.003783226,-0.0053011067,-0.00654006,-0.0071755084,-0.006990574,-0.004673979,-0.00085981225,0.002324188,0.0040870933,0.004686568,0.0053288694,0.0074140485,0.01014088,0.0120282415,0.012909142,0.012141635,0.009303535,0.015125964,0.020230064,0.017276732,0.013741089,0.010682621,0.008466741,0.006810027,0.005149548,0.003197211,0.0013482831,0.0003647761,0.00068240444,0.00213078,0.004006177,0.0054025343,0.0058912425,0.0058282483,0.0058141015,0.006056536,0.006235297,0.005732978,0.004068964,0.0012884649,-0.0020133683,-0.005053421,-0.0073497435,-0.008934968,-0.0101705715,-0.01146257,-0.01296263,-0.014352228,-0.015172231,-0.015384897,-0.015308728,-0.015193949,-0.015076228,-0.014734807,-0.013787788,-0.012112283,-0.010043853
fearful,-598.0189,57.801147,5.5981393,10.893548,7.8042817,1.2981633,-6.031536,-1.7207545,-7.175224,-1.1099244,0.16862011,-5.7095785,4.3138447,-1.9453408,-3.9376113,-0.011719605,-6.624052,-0.9894388,1.0266715,-1.3852168,-3.0965967,0.009900835,-2.8628356,-0.7947005,-3.1060326,0.45581636,-1.9491793,-0.48801023,-1.2715315,0.7255929,-1.7554761,-2.382916,-2.007222,-0.6001703,-2.0455334,0.7677544,-2.7711716,-2.4436266,-3.2001503,-0.97613674,0.030999508,0.048983324,0.06272719,0.080616295,0.09693892,0.10650699,0.10608239,0.09514057,0.07593554,0.052919693,0.03157377,0.016831808,0.01154089,0.015556196,0.025891192,0.03786335,0.04670691,0.048994735,0.043448254,0.031075709,0.01476996,-0.0015003656,-0.013796815,-0.01939071,-0.017624736,-0.010062795,0.00017880906,0.009613693,0.015534229,0.016685592,0.013352947,0.0070274156,-0.00013232681,-0.0059184697,-0.008705135,-0.007948356,-0.0043426896,0.00050487724,0.0047734473,0.007159114,-0.036036607,-0.04230175,-0.01899762,0.011859024,0.041173846,0.060656022,0.06505808,0.05338181,0.029013371,-0.0011505418,-0.028532209,-0.045385666,-0.047267724,-0.034480687,-0.011816704,0.013265487,0.03316568,0.04234586,0.03860651,0.023368312,0.0011330305,-0.021749448,-0.038874887,-0.04574488,-0.041190937,-0.027603142,-0.0098386,0.006637666,0.017509475,0.020640489,0.016275654,0.0066532562,-0.0047401907,-0.014173278,-0.01880313,-0.017599653,-0.011621155,-0.0034403284,0.0040060678,0.00854418
fearful,-621.7609,62.085953,6.471109,12.460072,6.9867964,3.4982183,-4.626132,-0.3308396,-6.113913,3.2831795,3.6772747,-1.6399163,6.2206554,0.88122463,-2.6870048,2.3472962,-5.142801,1.0519788,2.277404,-0.8306179,-2.294267,1.2768991,-1.9091976,0.3759421,-2.4722528,2.188745,-0.27012387,1.7205855,0.121154904,1.840747,-0.7148817,-0.025306115,-0.2085725,1.0962938,1.5083674,2.720919,-0.020621814,-0.4409483,-0.8368919,1.5460609,-0.0016852745,-0.00166111,-0.00016127367,0.00064064906,-0.0003708546,-0.0030442385,-0.0060130195,-0.007665414,-0.0073112487,-0.0057026204,-0.0045607053,-0.005465537,-0.008867165,-0.013828008,-0.01858723,-0.021521866,-0.021909302,-0.020095455,-0.017082904,-0.013893685,-0.011135923,-0.009002746,-0.007586853,-0.0071537863,-0.008058826,-0.010311657,-0.013157338,-0.015128666,-0.014721526,-0.0113263605,-0.0057517346,0.00011269129,0.0043328507,0.005963662,0.005358975,0.0036019105,0.0015711798,-0.000588782,-0.0032205507,-0.006438439,0.0028987958,0.00209545,-0.003002196,-0.008989646,-0.013626946,-0.015753534,-0.015591578,-0.0141899595,-0.012546704,-0.011055312,-0.009551508,-0.00774498,-0.00560295,-0.0034073067,-0.0015299082,-0.00017316891,0.0007200076,0.0013605613,0.0019328778,0.002473169,0.0028727476,0.002984334,0.0027602783,0.0023312313,0.0019569169,0.0018555879,0.0020249458,0.0022149668,0.0021238143,0.0016932753,0.0012449347,0.0012778732,0.002031287,0.003169234,0.003914393,0.003614499,0.0023310038,0.00095261796,0.00067582313,0.002198687
fearful,-661.80756,54.94788,8.652064,10.878689,5.5262556,2.1000447,-4.5071764,-0.4032219,-3.17509,-0.5712667,1.3412184,-4.15681,1.5114735,2.6276937,-1.1948447,0.8767459,-2.6470819,0.101005554,0.43957502,-0.0315793,-1.9420418,0.5032693,-1.8158827,-0.20859191,-2.4532714,1.7599983,-1.4742459,0.7011399,-0.47383952,0.97659963,-0.13566747,1.3556293,-0.68518835,1.2439666,0.29071453,2.5269988,0.8556034,1.3971229,1.6003251,3.8562136,-0.029754197,-0.04109026,-0.038180806,-0.033962417,-0.029832564,-0.026867107,-0.024799218,-0.022810018,-0.02100327,-0.02028231,-0.020957634,-0.022315178,-0.023483012,-0.023871366,-0.022783628,-0.019659793,-0.015103119,-0.010820176,-0.007971307,-0.006129061,-0.004281023,-0.0022140378,-0.00036985718,0.0010069972,0.0018101464,0.0016751376,0.00057385623,-0.00044342055,-4.1902927e-05,0.0018489517,0.00404299,0.0056491434,0.006820777,0.007916416,0.008838383,0.00950242,0.010091709,0.010352642,0.009404148,0.006923344,0.012438249,0.017278077,0.016519733,0.01571522,0.015187437,0.014949586,0.014715188,0.014138381,0.01309173,0.011764759,0.010509838,0.009564947,0.008877155,0.008169927,0.0071992665,0.005989868,0.0048548323,0.0041721724,0.0040855766,0.0043622307,0.004524917,0.00416503,0.0032071904,0.0019314971,0.00074927247,-8.938278e-05,-0.0006305126,-0.0011046589,-0.0016735896,-0.0022546554,-0.002571506,-0.0023943158,-0.001771178,-0.001055353,-0.0006850319,-0.0008789258,-0.0014722123,-0.002024205,-0.0021197624,-0.0016417693
fearful,-362.54263,55.27356,-10.567795,3.3590102,-6.2979484,-9.858621,-21.342356,-7.0231237,-9.760016,-11.575456,-4.1559653,-10.651778,-6.074907,-2.529038,-9.659879,0.35040185,-3.7014122,0.54062575,5.1580963,3.7289019,2.4470243,5.0442476,7.1581135,6.7983613,2.623855,10.942161,2.724915,5.8364944,2.6204972,3.456361,0.14508133,4.4598236,1.5446677,4.4594035,-0.19007176,1.9852257,-0.47782743,0.22984166,-0.90455335,4.197986,-0.08207249,-0.13227755,0.2465209,0.4125482,0.15687062,0.06850246,0.110594705,0.10716513,0.047914352,-0.079180524,-0.07498516,-0.042338245,-0.111892775,-0.12215815,-0.06990563,-0.08829086,-0.089284584,-0.029155508,-0.015872285,-0.010131099,0.017172264,-0.060306307,-0.056956135,-0.016549883,-0.05209181,-0.10526509,-0.056709345,-0.026698379,-0.072989225,-0.008298512,-0.0132106105,-0.0060427054,-0.0035115683,0.038384628,0.051971484,0.0700883,0.0507245,0.024042465,0.016226355,0.012393271,0.28297684,0.09119609,-0.027514987,0.011123995,-0.101807326,-0.088723145,0.02034496,0.059087597,0.006573389,-0.061246112,0.024263788,0.07949067,-0.018325033,-0.068285406,0.008207074,0.075008154,0.055094942,-0.004631972,-0.0070416997,0.04392519,0.023984652,-0.06745115,0.011384525,0.0765424,0.015954703,-0.055840198,-0.061684042,-0.039696258,-0.0064167175,0.064386666,0.012744823,0.03489913,0.04739013,0.021530366,-0.026489768,-0.0452996,-0.063303664,-0.016048778,0.014481602,-0.04217362
fearful,-404.06915,56.707714,-4.5765314,0.644269,-6.2286553,-8.789484,-16.422592,-6.0732465,-15.506914,-7.4552865,-3.5875542,-11.30157,-3.1120722,-3.7813764,-13.741612,-0.06002115,-9.898257,-4.1375527,-2.5159025,-6.145801,-6.286599,-2.8438091,-5.413437,-2.5827546,-0.9854535,4.9650674,1.5779262,8.054234,5.7935085,4.7412596,2.8499084,3.9159417,3.6050897,8.451585,6.087847,7.6318,2.0088837,0.5668952,1.3612347,4.6125364,-0.31756195,-0.25917447,0.06664479,0.17522158,0.07778053,0.005049865,0.0412309,0.08178843,0.0411363,-0.021543458,-0.025849018,-0.012233605,-0.035283636,-0.054167315,-0.04106606,-0.030853493,-0.03388802,-0.040679444,-0.052442014,-0.051582586,-0.03602785,-0.03524681,-0.040700074,-0.02874859,-0.019096438,-0.016820084,0.0024194678,0.025595741,0.026662558,0.01430014,0.0089576,0.02792986,0.0616536,0.06198499,0.025697486,0.011044259,0.025126696,0.027367577,0.021248985,0.02069711,0.09419282,0.05927104,-0.060047626,-0.08981687,-0.04590039,-0.007006578,-0.004437477,-0.021209422,-0.018037159,0.014049796,0.043422997,0.05594334,0.054145724,0.038090184,0.033077136,0.04831631,0.04238226,0.013688728,0.008751354,0.01809639,0.008710346,0.0018381776,0.015261188,0.029425835,0.032216314,0.019524615,-0.002277115,-0.00638484,0.006811224,0.011299164,0.010007928,0.009871995,0.00032674038,-0.00771616,-0.004873503,-0.007504746,-0.009128301,0.0027014902,0.0031958541,-0.011240332
fearful,-643.5856,53.709885,5.413091,11.530166,7.857146,2.815913,-4.0827174,-0.47764474,-6.254213,-0.11559688,-0.90505517,-4.5215654,2.5067325,-1.0144303,-0.7310676,1.6446013,-5.3335752,0.59216034,2.1226523,0.23248251,-2.7219973,-1.0882751,-1.603908,-0.8636057,-2.1916227,1.4788673,-1.7036669,0.8120444,-0.16382188,0.8624714,-0.57949203,-0.5494791,-0.8158863,0.27574244,-0.7382265,0.82606137,-0.99748844,-1.4943291,-2.5114217,0.24444899,-0.0003691716,-0.0005184572,-0.0005057249,-0.00048284387,-0.0004476291,-0.0003969278,-0.00032726687,-0.00023460388,-0.000114825234,3.626809e-05,0.00022214917,0.00044617723,0.000710563,0.0010167663,0.0013649357,0.0017541759,0.0021819498,0.0026452506,0.0031385724,0.0036562236,0.0041911067,0.0047355234,0.005281,0.0058189826,0.0063406676,0.006837711,0.007302149,0.007726865,0.008105771,0.008433972,0.0087079685,0.008925616,0.009086111,0.009191177,0.009242257,0.009243158,0.009198595,0.009114116,0.008995932,0.008850578,0.0035535258,0.005007153,0.004953317,0.0048656035,0.004747028,0.0046014464,0.0044336887,0.0042492063,0.0040538367,0.0038537036,0.0036547282,0.0034626892,0.0032827356,0.0031192782,0.0029759763,0.0028553116,0.0027586578,0.002686586,0.0026379735,0.00261101,0.002602837,0.0026097815,0.0026275534,0.0026514058,0.0026764215,0.0026978015,0.0027108628,0.0027114856,0.0026962494,0.0026625271,0.0026086778,0.0025340593,0.00243903,0.0023254014,0.0021953601,0.002052316,0.001900366,0.0017441338,0.0015885402,0.0014385994
disgust,-736.5806,69.6731,4.5183806,15.620663,10.275804,3.322134,0.94514376,-2.5014017,-2.8087704,2.9100678,0.84610814,0.3123286,6.6155667,-0.12127174,-0.056551427,3.2283576,-4.640934,2.0343003,0.79609907,0.033931732,-1.1222597,-2.0175974,-1.1059692,0.5288002,-1.2663101,1.189511,0.3869779,-0.23958077,0.42204764,0.24174201,-0.4467291,-0.15333478,-0.68970275,-0.0035649468,0.36652875,1.1534284,-0.090121605,-1.1359257,-2.0395942,0.42481917,0.035031937,0.044293404,0.043141056,0.04147479,0.034146056,0.03209309,0.032073483,0.026693584,0.018976765,0.016756685,0.012044311,0.012526971,0.012579568,0.0066092433,0.0061181295,0.005654461,0.004900203,0.0032810743,0.00029468187,-0.004011345,-0.005473996,-0.0055941977,-0.009231427,-0.009061869,-0.00903131,-0.008965383,-0.007397876,-0.0085166665,-0.009166153,-0.010233995,-0.0112623675,-0.010111451,-0.0048327795,-0.0010701786,-0.0018982458,0.0012742123,0.003945277,0.006898419,0.009072809,0.003833896,5.088133e-05,-0.00053885404,0.0015502888,0.0030682858,0.0024348989,0.002756992,0.0023311763,0.0019293884,0.002433244,0.0034838512,0.00226694,0.0031508382,0.004577549,0.0045523643,0.006972732,0.0077686487,0.008731022,0.008933228,0.0058103898,0.0013600412,-0.00014855756,0.0016833236,0.0009878208,-0.0006685678,-0.0037161813,-0.0051047453,-0.00347318,-0.0031034912,-0.004616514,-0.007882756,-0.008364837,-0.0072538606,-0.0040268004,-0.0005927226,-0.00026513985,0.0013473884,0.0027035817,0.002785417,0.00032226302,-0.0026238323
